0   0   3.8423
0   0.001   3.8423
0   0.002   3.8423
0   0.003   3.8423
0   0.004   3.8423
0   0.005   3.8423
0   0.006   3.8423
0   0.007   3.8423
0   0.008   3.8423
0   0.009   3.8423
0   0.01   3.8423
0.0353849   0   3.6592
0.0353849   0.001   3.6592
0.0353849   0.002   3.6592
0.0353849   0.003   3.6592
0.0353849   0.004   3.6592
0.0353849   0.005   3.6592
0.0353849   0.006   3.6592
0.0353849   0.007   3.6592
0.0353849   0.008   3.6592
0.0353849   0.009   3.6592
0.0353849   0.01   3.6592
0.0500837   0   3.47978
0.0500837   0.001   3.47978
0.0500837   0.002   3.47978
0.0500837   0.003   3.47978
0.0500837   0.004   3.47978
0.0500837   0.005   3.47978
0.0500837   0.006   3.47978
0.0500837   0.007   3.47978
0.0500837   0.008   3.47978
0.0500837   0.009   3.47978
0.0500837   0.01   3.47978
0.0613914   0   3.30408
0.0613914   0.001   3.30408
0.0613914   0.002   3.30408
0.0613914   0.003   3.30408
0.0613914   0.004   3.30408
0.0613914   0.005   3.30408
0.0613914   0.006   3.30408
0.0613914   0.007   3.30408
0.0613914   0.008   3.30408
0.0613914   0.009   3.30408
0.0613914   0.01   3.30408
0.0709485   0   3.13218
0.0709485   0.001   3.13218
0.0709485   0.002   3.13218
0.0709485   0.003   3.13218
0.0709485   0.004   3.13218
0.0709485   0.005   3.13218
0.0709485   0.006   3.13218
0.0709485   0.007   3.13218
0.0709485   0.008   3.13218
0.0709485   0.009   3.13218
0.0709485   0.01   3.13218
0.0793901   0   2.96411
0.0793901   0.001   2.96411
0.0793901   0.002   2.96411
0.0793901   0.003   2.96411
0.0793901   0.004   2.96411
0.0793901   0.005   2.96411
0.0793901   0.006   2.96411
0.0793901   0.007   2.96411
0.0793901   0.008   2.96411
0.0793901   0.009   2.96411
0.0793901   0.01   2.96411
0.0870415   0   2.79995
0.0870415   0.001   2.79995
0.0870415   0.002   2.79995
0.0870415   0.003   2.79995
0.0870415   0.004   2.79995
0.0870415   0.005   2.79995
0.0870415   0.006   2.79995
0.0870415   0.007   2.79995
0.0870415   0.008   2.79995
0.0870415   0.009   2.79995
0.0870415   0.01   2.79995
0.0940959   0   2.63974
0.0940959   0.001   2.63974
0.0940959   0.002   2.63974
0.0940959   0.003   2.63974
0.0940959   0.004   2.63974
0.0940959   0.005   2.63974
0.0940959   0.006   2.63974
0.0940959   0.007   2.63974
0.0940959   0.008   2.63974
0.0940959   0.009   2.63974
0.0940959   0.01   2.63974
0.100679   0   2.48356
0.100679   0.001   2.48356
0.100679   0.002   2.48356
0.100679   0.003   2.48356
0.100679   0.004   2.48356
0.100679   0.005   2.48356
0.100679   0.006   2.48356
0.100679   0.007   2.48356
0.100679   0.008   2.48356
0.100679   0.009   2.48356
0.100679   0.01   2.48356
0.106878   0   2.33145
0.106878   0.001   2.33145
0.106878   0.002   2.33145
0.106878   0.003   2.33145
0.106878   0.004   2.33145
0.106878   0.005   2.33145
0.106878   0.006   2.33145
0.106878   0.007   2.33145
0.106878   0.008   2.33145
0.106878   0.009   2.33145
0.106878   0.01   2.33145
0.112757   0   2.18348
0.112757   0.001   2.18348
0.112757   0.002   2.18348
0.112757   0.003   2.18348
0.112757   0.004   2.18348
0.112757   0.005   2.18348
0.112757   0.006   2.18348
0.112757   0.007   2.18348
0.112757   0.008   2.18348
0.112757   0.009   2.18348
0.112757   0.01   2.18348
0.118363   0   2.03971
0.118363   0.001   2.03971
0.118363   0.002   2.03971
0.118363   0.003   2.03971
0.118363   0.004   2.03971
0.118363   0.005   2.03971
0.118363   0.006   2.03971
0.118363   0.007   2.03971
0.118363   0.008   2.03971
0.118363   0.009   2.03971
0.118363   0.01   2.03971
0.123734   0   1.90021
0.123734   0.001   1.90021
0.123734   0.002   1.90021
0.123734   0.003   1.90021
0.123734   0.004   1.90021
